# Time_stamp_start,Duration,Year,month,day,hour,min,second,num_of_detec_st,FG3S,FG8S,FG10S,FG11S,FG12S,FG13S,FG14S,FG16S
1569176023,2410,2019,9,22,18,13,43,3,1,0,0,0,1,0,0,1
1569181893,830,2019,9,22,19,51,33,2,1,0,0,0,0,0,0,1
1569183513,4490,2019,9,22,20,18,33,3,1,0,0,0,1,0,0,1
1569191403,630,2019,9,22,22,30,3,3,1,0,0,0,1,0,0,1
1569192773,2300,2019,9,22,22,52,53,3,1,0,0,0,1,0,0,1
1569195713,3240,2019,9,22,23,41,53,2,1,0,0,0,0,0,0,1
1569201733,1020,2019,9,23,1,22,13,2,1,0,0,0,0,0,0,1
1569204793,790,2019,9,23,2,13,13,2,1,0,0,0,0,0,0,1
1569206193,740,2019,9,23,2,36,33,3,1,0,0,0,1,0,0,1
1569209233,730,2019,9,23,3,27,13,2,1,0,0,0,0,0,0,1
1569212313,1040,2019,9,23,4,18,33,2,1,0,0,0,0,0,0,1
1569218083,1650,2019,9,23,5,54,43,4,1,0,0,0,1,0,0,1
1569226593,5720,2019,9,23,8,16,33,3,1,0,0,0,1,0,0,1
1569233123,3220,2019,9,23,10,5,23,5,1,0,0,0,1,0,0,1
1569239563,3460,2019,9,23,11,52,43,4,1,0,0,0,1,0,0,1
1569243353,740,2019,9,23,12,55,53,2,1,0,0,0,0,0,0,1
1569246103,740,2019,9,23,13,41,43,2,1,0,0,0,0,0,0,1
1569250233,1650,2019,9,23,14,50,33,3,1,0,0,0,1,0,0,1
1569255723,1490,2019,9,23,16,22,3,3,1,0,0,0,1,0,0,1
1569257943,2020,2019,9,23,16,59,3,3,1,0,0,0,1,0,0,1
1569262723,770,2019,9,23,18,18,43,2,1,0,0,0,0,0,0,1
1569272033,1200,2019,9,23,20,53,53,3,1,0,0,0,1,0,0,1
1569274833,1200,2019,9,23,21,40,33,2,1,0,0,0,0,0,0,1
1569282863,690,2019,9,23,23,54,23,2,1,0,0,0,1,0,0,0
1569288163,800,2019,9,24,1,22,43,2,1,0,0,0,0,0,0,1
1569310313,940,2019,9,24,7,31,53,3,1,0,0,0,1,0,0,1
1569317883,2340,2019,9,24,9,38,3,3,1,0,0,0,1,0,0,1
1569321023,2150,2019,9,24,10,30,23,5,1,0,0,0,1,0,0,1
1569412503,700,2019,9,25,11,55,3,2,1,0,0,0,0,0,0,1
1569416083,660,2019,9,25,12,54,43,2,1,0,0,0,0,0,0,1
1569429803,6610,2019,9,25,16,43,23,3,1,0,0,0,1,0,0,1
1569895259,1370,2019,10,1,2,0,59,2,1,0,0,0,0,0,0,1
1569902793,2260,2019,10,1,4,6,33,3,1,0,0,0,1,0,0,1
1569905759,2394,2019,10,1,4,55,59,3,1,0,0,0,1,0,0,1
1569914589,1234,2019,10,1,7,23,9,2,1,0,0,0,0,0,0,1
1569920349,764,2019,10,1,8,59,9,2,1,0,0,0,0,0,0,1
1569923549,1004,2019,10,1,9,52,29,2,1,0,0,0,0,0,0,1
1569926403,776,2019,10,1,10,40,3,3,1,0,0,0,1,0,0,1
1569931309,2514,2019,10,1,12,1,49,2,1,0,0,0,0,0,0,1
1569940763,890,2019,10,1,14,39,23,2,1,0,0,0,0,0,0,1
1569952259,834,2019,10,1,17,50,59,2,1,0,0,0,0,0,0,1
1569957449,790,2019,10,1,19,17,29,2,1,0,0,0,0,0,0,1
1569972939,774,2019,10,1,23,35,39,3,1,0,0,0,1,0,0,1
1569992519,1214,2019,10,2,5,1,59,3,1,0,0,0,1,0,0,1
1570013009,1264,2019,10,2,10,43,29,3,1,0,0,0,1,0,0,1
1570018839,834,2019,10,2,12,20,39,2,1,0,0,0,0,0,0,1
1570021239,1524,2019,10,2,13,0,39,2,1,0,0,0,0,0,0,1
1570024469,11174,2019,10,2,13,54,29,3,1,0,0,0,1,0,0,1
1570040513,670,2019,10,2,18,21,53,2,1,0,0,0,0,0,0,1
1570044949,2124,2019,10,2,19,35,49,3,1,0,0,0,0,0,0,1
1570068999,624,2019,10,3,2,16,39,2,1,0,0,0,0,0,0,1
1570070249,1910,2019,10,3,2,37,29,2,1,0,0,0,0,0,0,1
1570074569,680,2019,10,3,3,49,29,2,1,0,0,0,0,0,0,1
1570081239,1380,2019,10,3,5,40,39,2,1,0,0,0,0,0,0,1
1570087223,1076,2019,10,3,7,20,23,2,1,0,0,0,0,0,0,1
1570089163,3310,2019,10,3,7,52,43,3,1,0,0,0,1,0,0,1
1570094769,784,2019,10,3,9,26,9,2,1,0,0,0,0,0,0,1
1570106529,760,2019,10,3,12,42,9,2,1,0,0,0,0,0,0,1
1570113733,880,2019,10,3,14,42,13,2,1,0,0,0,0,0,0,1
1570118139,764,2019,10,3,15,55,39,2,1,0,0,0,0,0,0,1
1570121239,2660,2019,10,3,16,47,19,2,1,0,0,0,0,0,0,1
1570124689,5800,2019,10,3,17,44,49,3,1,0,0,0,1,0,0,1
1570132413,6380,2019,10,3,19,53,33,3,1,0,0,0,1,0,0,1
1570139339,1884,2019,10,3,21,48,59,2,1,0,0,0,0,0,0,1
1570160463,936,2019,10,4,3,41,3,2,1,0,0,0,0,0,0,1
1570162583,1420,2019,10,4,4,16,23,3,1,0,0,0,1,0,0,1
1570164449,3364,2019,10,4,4,47,29,3,1,0,0,0,1,0,0,1
1570174189,730,2019,10,4,7,29,49,2,1,0,0,0,0,0,0,1
1570175329,1420,2019,10,4,7,48,49,2,1,0,0,0,0,0,0,1
1570182899,1404,2019,10,4,9,54,59,2,1,0,0,0,0,0,0,1
1570186619,1210,2019,10,4,10,56,59,2,1,0,0,0,0,0,0,1
1570191319,1414,2019,10,4,12,15,19,2,1,0,0,0,0,0,0,1
1570193619,1210,2019,10,4,12,53,39,2,1,0,0,0,0,0,0,1
1570196609,684,2019,10,4,13,43,29,2,1,0,0,0,0,0,0,1
1570198383,1050,2019,10,4,14,13,3,2,1,0,0,0,0,0,0,1
1570203803,2390,2019,10,4,15,43,23,2,1,0,0,0,0,0,0,1
1570208803,1790,2019,10,4,17,6,43,3,1,0,0,0,1,0,0,1
1570214073,1226,2019,10,4,18,34,33,2,1,0,0,0,0,0,0,1
1570216243,710,2019,10,4,19,10,43,3,1,0,0,0,1,0,0,1
1570238263,3610,2019,10,5,1,17,43,3,1,0,0,0,1,0,0,1
1570242763,2230,2019,10,5,2,32,43,3,1,0,0,0,1,0,0,1
1570245493,1430,2019,10,5,3,18,13,2,1,0,0,0,0,0,0,1
1570250113,1610,2019,10,5,4,35,13,3,1,0,0,0,1,0,0,1
1570255623,810,2019,10,5,6,7,3,3,1,0,0,0,1,0,0,1
1570258613,910,2019,10,5,6,56,53,2,1,0,0,0,0,0,0,1
1570263713,750,2019,10,5,8,21,53,2,1,0,0,0,0,0,0,1
1570281363,1690,2019,10,5,13,16,3,3,1,0,0,0,1,0,0,1
1570291043,1250,2019,10,5,15,57,23,2,1,0,0,0,0,0,0,1
1570302733,2000,2019,10,5,19,12,13,3,1,0,0,0,1,0,0,1
1570305033,2690,2019,10,5,19,50,33,2,1,0,0,0,0,0,0,1
1570308593,910,2019,10,5,20,49,53,2,1,0,0,0,0,0,0,1
1570312163,2710,2019,10,5,21,49,23,4,1,1,0,0,1,0,0,1
1570315883,830,2019,10,5,22,51,23,3,1,0,0,0,1,0,0,1
1570340243,740,2019,10,6,5,37,23,3,1,0,0,0,1,0,0,1
1570342433,1460,2019,10,6,6,13,53,3,1,0,0,0,1,0,0,1
1570348063,2580,2019,10,6,7,47,43,3,1,0,0,0,1,0,0,1
1570353253,710,2019,10,6,9,14,13,2,1,0,0,0,0,0,0,1
1570377423,1160,2019,10,6,15,57,3,2,1,0,0,0,0,0,0,1
1570383203,910,2019,10,6,17,33,23,2,1,0,0,0,0,0,0,1
1570387953,4460,2019,10,6,18,52,33,3,1,0,0,0,1,0,0,1
1570396153,900,2019,10,6,21,9,13,3,1,0,0,0,1,0,0,1
1570397553,730,2019,10,6,21,32,33,2,1,0,0,0,0,0,0,1
1570401423,970,2019,10,6,22,37,3,2,1,0,0,0,0,0,0,1
1570402743,2360,2019,10,6,22,59,3,2,1,0,0,0,0,0,0,1
1570411793,830,2019,10,7,1,29,53,2,1,0,0,0,0,0,0,1
1570413073,1210,2019,10,7,1,51,13,3,1,0,0,0,1,0,0,1
1570415363,2190,2019,10,7,2,29,23,2,1,0,0,0,0,0,0,1
1570425623,1310,2019,10,7,5,20,23,3,1,0,0,0,1,0,0,1
1570430673,1550,2019,10,7,6,44,33,2,1,0,0,0,0,0,0,1
1570435363,2090,2019,10,7,8,2,43,2,1,0,0,0,0,0,0,1
1570449283,870,2019,10,7,11,54,43,2,1,0,0,0,0,0,0,1
1570450853,7320,2019,10,7,12,20,53,2,1,0,0,0,0,0,0,1
1570458883,920,2019,10,7,14,34,43,2,1,0,0,0,0,0,0,1
1570463243,4230,2019,10,7,15,47,23,3,1,0,0,0,1,0,0,1
1570470913,2140,2019,10,7,17,55,13,3,1,0,0,0,1,0,0,1
1570474533,3630,2019,10,7,18,55,33,3,1,0,0,0,1,0,0,1
1570478763,3110,2019,10,7,20,6,3,3,1,0,0,0,0,0,0,1
1570486313,1110,2019,10,7,22,11,53,2,1,0,0,0,0,0,0,1
1570514553,1490,2019,10,8,6,2,33,2,1,0,0,0,0,0,0,1
1570518803,890,2019,10,8,7,13,23,2,1,0,0,0,0,0,0,1
1570521103,900,2019,10,8,7,51,43,2,1,0,0,0,0,0,0,1
1570529563,2130,2019,10,8,10,12,43,2,1,0,0,0,0,0,0,1
1570535683,1320,2019,10,8,11,54,43,3,1,0,0,0,1,0,0,1
1570551323,1480,2019,10,8,16,15,23,2,1,0,0,0,0,0,0,1
1570557133,1040,2019,10,8,17,52,13,2,1,0,0,0,0,0,0,1
1570578303,910,2019,10,8,23,45,3,2,1,0,0,0,0,0,0,1
1570583143,800,2019,10,9,1,5,43,2,1,0,0,0,0,0,0,1
1570592963,1960,2019,10,9,3,49,23,3,1,0,0,0,1,0,0,1
1570596183,640,2019,10,9,4,43,3,2,1,0,0,0,0,0,0,1
1570597863,1280,2019,10,9,5,11,3,3,1,0,0,0,1,0,0,1
1570630023,1580,2019,10,9,14,7,3,2,1,0,0,0,0,0,0,1
1570637123,2030,2019,10,9,16,5,23,2,1,0,0,0,0,0,0,1
1570677633,1037,2019,10,10,3,20,33,3,1,0,0,0,1,0,0,1
1570686253,1650,2019,10,10,5,44,13,2,1,0,0,0,1,0,0,0
1570690350,1360,2019,10,10,6,52,30,2,1,0,0,0,0,0,0,1
1570713470,790,2019,10,10,13,17,50,2,1,0,0,0,0,0,0,1
1570723763,1900,2019,10,10,16,9,23,3,1,0,0,0,1,0,0,1
1570728023,900,2019,10,10,17,20,23,2,1,0,0,0,0,0,0,1
1570732523,937,2019,10,10,18,35,23,2,1,0,0,0,0,0,0,1
1570775313,917,2019,10,11,6,28,33,3,1,1,0,0,0,0,0,1
1570777190,1610,2019,10,11,6,59,50,3,1,0,0,0,1,0,0,1
1570780400,1290,2019,10,11,7,53,20,3,1,0,0,0,1,0,0,1
1570812560,2820,2019,10,11,16,49,20,3,1,0,0,0,0,0,0,1
1570816790,1980,2019,10,11,17,59,50,2,1,0,0,0,0,0,0,1
1570847360,1980,2019,10,12,2,29,20,2,1,0,0,0,0,0,0,1
1570862780,2280,2019,10,12,6,46,20,3,1,0,0,0,1,0,0,1
1570931313,2084,2019,10,13,1,48,33,2,1,0,0,0,0,0,0,1
1570956577,870,2019,10,13,8,49,37,3,1,0,0,0,1,0,0,1
1571001567,2886,2019,10,13,21,19,27,2,1,0,0,0,0,0,0,1
1571028513,800,2019,10,14,4,48,33,2,1,0,0,0,1,0,0,0
1571086843,1310,2019,10,14,21,0,43,2,1,0,0,0,1,0,0,0
1571152093,690,2019,10,15,15,8,13,2,1,0,0,0,1,0,0,0
1571158083,1790,2019,10,15,16,48,3,2,1,0,0,0,1,0,0,0
1571192444,1299,2019,10,16,2,20,44,2,1,0,0,0,0,0,0,1
1571217114,1599,2019,10,16,9,11,54,2,1,0,0,0,0,0,0,1
1571280943,1970,2019,10,17,2,55,43,2,1,0,0,0,1,0,0,0
1571302033,700,2019,10,17,8,47,13,2,1,0,0,0,1,0,0,0
1571307783,1290,2019,10,17,10,23,3,2,1,0,0,0,1,0,0,0
1571446003,3060,2019,10,19,0,46,43,3,1,0,0,0,1,0,0,1
1571468333,790,2019,10,19,6,58,53,2,1,0,0,0,0,0,0,1
1571474763,1260,2019,10,19,8,46,3,2,1,0,0,0,0,0,0,1
1571481513,830,2019,10,19,10,38,33,2,1,0,0,0,0,0,0,1
1571483353,720,2019,10,19,11,9,13,2,1,0,0,0,0,0,0,1
1571515323,2190,2019,10,19,20,2,3,3,1,0,0,0,1,0,0,1
1571550103,1290,2019,10,20,5,41,43,2,1,0,0,0,0,0,0,1
1571557503,770,2019,10,20,7,45,3,2,1,0,0,0,0,0,0,1
1571566353,900,2019,10,20,10,12,33,2,1,0,0,0,0,0,0,1
1571571753,810,2019,10,20,11,42,33,2,1,0,0,0,0,0,0,1
1571589473,3090,2019,10,20,16,37,53,3,1,0,0,0,1,0,0,1
1571600023,2380,2019,10,20,19,33,43,3,1,0,0,0,1,0,0,1
1571605673,750,2019,10,20,21,7,53,2,1,0,0,0,0,0,0,1
1571646083,1460,2019,10,21,8,21,23,2,1,0,0,0,0,0,0,1
1571657823,720,2019,10,21,11,37,3,2,1,0,0,0,0,0,0,1
1571725903,673,2019,10,22,6,31,43,2,1,0,0,0,0,0,0,1
1571760513,1340,2019,10,22,16,8,33,2,1,0,0,0,0,0,0,1
1571827623,1463,2019,10,23,10,47,3,3,1,0,0,0,1,0,0,1
1571829463,1003,2019,10,23,11,17,43,3,1,0,0,0,1,0,0,1
1571836086,710,2019,10,23,13,8,6,3,1,0,0,0,1,0,0,1
1571838126,2610,2019,10,23,13,42,6,2,1,0,0,0,0,0,0,1
1571841976,3960,2019,10,23,14,46,16,3,1,0,0,0,1,0,0,1
1571906263,8043,2019,10,24,8,37,43,4,1,1,0,0,1,0,0,1
1572006323,710,2019,10,25,12,25,23,3,1,0,0,0,1,0,0,1
1572017703,2210,2019,10,25,15,35,3,3,1,0,0,0,1,0,0,1
1572025803,1080,2019,10,25,17,50,3,3,1,0,0,0,1,0,0,1
1572029380,663,2019,10,25,18,49,40,3,1,0,0,0,1,0,0,1
1572050270,663,2019,10,26,0,37,50,3,1,0,0,0,1,0,0,1
1572060420,3280,2019,10,26,3,27,0,3,1,0,0,0,1,0,0,1
1572070540,1250,2019,10,26,6,15,40,3,1,0,0,0,1,0,0,1
1572072460,1253,2019,10,26,6,47,40,3,1,0,0,0,1,0,0,1
1572117520,1613,2019,10,26,19,18,40,4,1,1,0,0,1,0,0,1
1572141600,2240,2019,10,27,2,0,0,2,1,0,0,0,0,0,0,1
1572208853,737,2019,10,27,20,40,53,4,1,1,0,0,1,0,0,1
1572220230,840,2019,10,27,23,50,30,2,1,0,0,0,0,0,0,1
1572266410,3113,2019,10,28,12,40,10,5,1,0,0,0,1,0,0,1
1572273040,2423,2019,10,28,14,30,40,4,1,1,0,0,1,0,0,1
1572895449,975,2019,11,4,19,24,9,4,1,0,1,0,1,0,0,1
1572899831,1940,2019,11,4,20,37,11,3,1,0,0,0,1,0,0,1
1572927039,2510,2019,11,5,4,10,39,3,1,0,0,0,1,0,0,1
1572941909,792,2019,11,5,8,18,29,3,1,0,0,0,1,0,0,1
1572945719,902,2019,11,5,9,21,59,3,1,0,0,0,1,0,0,1
1572951579,865,2019,11,5,10,59,39,3,1,0,0,0,1,0,0,1
1572961719,695,2019,11,5,13,48,39,3,1,0,0,0,1,0,0,1
1572962949,1715,2019,11,5,14,9,9,3,1,0,0,0,0,0,0,1
1572976069,925,2019,11,5,17,47,49,3,1,0,0,0,1,0,0,1
1573011439,1035,2019,11,6,3,37,19,2,1,0,0,0,0,0,0,1
1573046093,1041,2019,11,6,13,14,53,3,1,0,0,0,1,0,0,1
1573078441,3503,2019,11,6,22,14,1,3,1,0,0,0,1,0,0,1
1573599223,1800,2019,11,12,22,53,43,4,1,0,1,0,1,0,0,1
1573609773,3270,2019,11,13,1,49,33,4,1,0,1,0,1,0,0,1
1573673173,810,2019,11,13,19,26,13,4,1,0,1,0,1,0,0,1
1573686253,1460,2019,11,13,23,4,13,3,1,0,0,0,1,0,0,1
1573693103,1080,2019,11,14,0,58,23,3,1,0,0,0,1,0,0,1
1573744703,660,2019,11,14,15,18,23,3,1,0,1,0,0,0,0,1
1573770093,680,2019,11,14,22,21,33,2,1,0,0,0,0,0,0,1
1573776133,6150,2019,11,15,0,2,13,5,1,0,1,0,1,0,1,1
1573823513,870,2019,11,15,13,11,53,2,1,0,0,0,0,0,0,1
1573825563,2160,2019,11,15,13,46,3,4,1,0,1,0,1,0,0,1
1573834133,1320,2019,11,15,16,8,53,3,1,0,0,0,1,0,0,1
1573841653,1800,2019,11,15,18,14,13,2,1,0,0,0,0,0,0,1
1573849063,1830,2019,11,15,20,17,43,4,1,0,0,0,1,0,0,1
1573857323,810,2019,11,15,22,35,23,3,1,0,0,0,1,0,0,1
1573864773,3080,2019,11,16,0,39,33,3,1,0,0,0,1,0,0,1
1573868203,890,2019,11,16,1,36,43,3,1,0,0,0,1,0,0,1
1573886493,670,2019,11,16,6,41,33,2,1,0,0,0,0,0,0,1
1573887473,1100,2019,11,16,6,57,53,3,1,0,0,0,1,0,0,1
1573889333,4280,2019,11,16,7,28,53,5,1,0,1,0,1,1,0,1
1573901713,690,2019,11,16,10,55,13,3,1,0,0,0,1,0,0,1
1573916923,630,2019,11,16,15,8,43,2,1,0,0,0,0,0,0,1
1573938063,890,2019,11,16,21,1,3,3,1,0,0,0,1,0,0,1
1573967723,3370,2019,11,17,5,15,23,3,1,0,0,0,1,0,0,1
1573976253,860,2019,11,17,7,37,33,3,1,0,0,0,1,0,0,1
1573979173,1290,2019,11,17,8,26,13,3,1,0,0,0,1,0,0,1
1573983783,1590,2019,11,17,9,43,3,3,1,0,0,0,1,0,0,1
1574008263,1560,2019,11,17,16,31,3,3,1,0,0,0,1,0,0,1
1574038613,860,2019,11,18,0,56,53,4,1,0,1,0,1,0,0,1
1574052573,680,2019,11,18,4,49,33,2,1,0,0,0,0,0,0,1
1574062033,730,2019,11,18,7,27,13,3,1,0,0,0,1,0,0,1
1574086683,5700,2019,11,18,14,18,3,3,1,0,0,0,1,0,0,1
1574113263,1170,2019,11,18,21,41,3,4,1,0,1,0,1,0,0,1
1574145773,810,2019,11,19,6,42,53,4,1,0,1,0,1,0,0,1
1574149123,1490,2019,11,19,7,38,43,4,1,0,1,0,1,0,0,1
1574152113,650,2019,11,19,8,28,33,4,1,0,1,0,1,0,0,1
1574160483,750,2019,11,19,10,48,3,3,1,0,0,0,1,0,0,1
1574163063,2750,2019,11,19,11,31,3,3,1,0,0,0,1,0,0,1
1574186593,900,2019,11,19,18,3,13,2,1,0,0,0,0,0,0,1
1574200003,3120,2019,11,19,21,46,43,3,1,0,0,0,1,0,0,1
1574207583,2190,2019,11,19,23,53,3,3,1,0,0,0,1,0,0,1
1574214593,2220,2019,11,20,1,49,53,3,1,0,0,0,1,0,0,1
1574218133,3510,2019,11,20,2,48,53,4,1,0,1,0,1,0,0,1
1574224933,990,2019,11,20,4,42,13,2,1,0,0,0,0,0,0,1
1574227263,830,2019,11,20,5,21,3,3,1,0,0,0,1,0,0,1
1574232223,3420,2019,11,20,6,43,43,3,1,0,0,0,1,0,0,1
1574329143,1310,2019,11,21,9,39,3,3,1,0,0,0,1,0,0,1
1574341323,730,2019,11,21,13,2,3,2,1,0,0,0,0,0,0,1
1574355603,1400,2019,11,21,17,0,3,3,1,0,0,0,1,0,0,1
1574368383,1070,2019,11,21,20,33,3,3,1,0,0,0,1,0,0,1
1574374383,730,2019,11,21,22,13,3,3,1,0,0,0,1,0,0,1
1574400993,3430,2019,11,22,5,36,33,4,1,0,0,0,1,0,0,1
1574412053,960,2019,11,22,8,40,53,3,1,0,0,0,1,0,0,1
1574455173,730,2019,11,22,20,39,33,2,1,0,0,0,1,0,0,0
1574464913,1210,2019,11,22,23,21,53,3,1,0,0,0,1,0,0,1
1574468203,2320,2019,11,23,0,16,43,4,1,0,1,0,1,0,0,1
1574488993,1810,2019,11,23,6,3,13,3,1,0,0,0,1,0,0,1
1574509463,1380,2019,11,23,11,44,23,2,1,0,0,0,0,0,0,1
1574514353,1350,2019,11,23,13,5,53,3,1,0,0,0,1,0,0,1
1574542933,800,2019,11,23,21,2,13,3,1,0,0,0,1,0,0,1
1574601073,960,2019,11,24,13,11,13,3,1,0,0,0,1,0,0,1
1574612073,1140,2019,11,24,16,14,33,2,1,0,0,0,0,0,0,1
1574624373,4140,2019,11,24,19,39,33,4,1,0,1,0,1,0,0,1
1574647273,1470,2019,11,25,2,1,13,3,1,0,0,0,1,0,0,1
1574673023,940,2019,11,25,9,10,23,2,1,0,0,0,0,0,0,1
1574675393,680,2019,11,25,9,49,53,3,1,0,0,0,1,0,0,1
1574676963,630,2019,11,25,10,16,3,3,1,0,1,0,0,0,0,1
1574686843,1600,2019,11,25,13,0,43,2,1,0,0,0,0,0,0,1
1574689123,1070,2019,11,25,13,38,43,3,1,0,0,0,1,0,0,1
1574691863,810,2019,11,25,14,24,23,3,1,0,0,0,1,0,0,1
1574695123,1850,2019,11,25,15,18,43,3,1,0,0,0,1,0,0,1
1574698903,3230,2019,11,25,16,21,43,3,1,0,0,0,1,0,0,1
1574702483,740,2019,11,25,17,21,23,2,1,0,0,0,0,0,0,1
1574722103,1860,2019,11,25,22,48,23,4,1,0,1,0,1,0,0,1
1574725173,720,2019,11,25,23,39,33,2,1,0,0,0,0,0,0,1
1574726263,1290,2019,11,25,23,57,43,5,1,0,1,0,1,1,0,1
1574730123,1570,2019,11,26,1,2,3,5,1,0,1,0,1,1,0,1
1574746853,2000,2019,11,26,5,40,53,3,1,0,0,0,1,0,0,1
1574779503,1310,2019,11,26,14,45,3,3,1,0,0,0,1,0,0,1
1574790143,1340,2019,11,26,17,42,23,3,1,0,0,0,1,0,0,1
1574802473,770,2019,11,26,21,7,53,3,1,0,0,0,1,0,0,1
1574815183,2960,2019,11,27,0,39,43,3,1,0,0,0,1,0,0,1
1574829983,990,2019,11,27,4,46,23,2,1,0,0,0,0,0,0,1
1574831583,940,2019,11,27,5,13,3,3,1,0,0,0,1,0,0,1
1574834893,780,2019,11,27,6,8,13,2,1,0,0,0,0,0,0,1
1574839653,900,2019,11,27,7,27,33,3,1,0,0,0,1,0,0,1
1574847353,760,2019,11,27,9,35,53,2,1,0,0,0,0,0,0,1
1574854263,960,2019,11,27,11,31,3,2,1,0,0,0,1,0,0,0
1574862043,3020,2019,11,27,13,40,43,3,1,0,0,0,1,0,0,1
1574872593,1110,2019,11,27,16,36,33,3,1,0,0,0,1,0,0,1
1574874843,800,2019,11,27,17,14,3,3,1,0,0,0,1,0,0,1
1574876823,1570,2019,11,27,17,47,3,4,1,0,1,0,1,0,0,1
1574883673,830,2019,11,27,19,41,13,2,1,0,0,0,0,0,0,1
1574892293,680,2019,11,27,22,4,53,2,1,0,0,0,0,0,0,1
1574909903,1300,2019,11,28,2,58,23,3,1,0,0,0,1,0,0,1
1574912213,3560,2019,11,28,3,36,53,3,1,0,0,0,1,0,0,1
1574918613,800,2019,11,28,5,23,33,4,1,0,1,0,1,0,0,1
1574949793,1230,2019,11,28,14,3,13,3,1,0,0,0,1,0,0,1
1574955423,650,2019,11,28,15,37,3,3,1,0,0,0,1,0,0,1
1574958183,2770,2019,11,28,16,23,3,3,1,0,0,0,1,0,0,1
1574962823,3660,2019,11,28,17,40,23,2,1,0,0,0,0,0,0,1
1575044713,1090,2019,11,29,16,25,13,2,1,0,0,0,0,0,0,1
1575046903,830,2019,11,29,17,1,43,2,1,0,0,0,0,0,0,1
1575051113,2200,2019,11,29,18,11,53,2,1,0,0,0,0,0,0,1
1575064533,720,2019,11,29,21,55,33,2,1,0,0,0,0,0,0,1
1575068533,1200,2019,11,29,23,2,13,3,1,0,0,0,1,0,0,1
1575094023,670,2019,11,30,6,7,3,3,1,0,0,0,1,0,0,1
1575113033,990,2019,11,30,11,23,53,2,1,0,0,0,0,0,0,1
1575119563,1160,2019,11,30,13,12,43,4,1,0,1,0,1,0,0,1
1575147013,1500,2019,11,30,20,50,13,2,1,0,0,0,1,0,0,0
1575151763,3220,2019,11,30,22,9,23,3,1,0,0,0,1,0,0,1
1575159663,790,2019,12,1,0,21,3,2,1,0,0,0,0,0,0,1
1575167383,760,2019,12,1,2,29,43,3,1,0,0,0,1,0,0,1
1575181853,890,2019,12,1,6,30,53,3,1,0,0,0,1,0,0,1
1575217843,1210,2019,12,1,16,30,43,3,1,0,0,0,1,0,0,1
1575232913,900,2019,12,1,20,41,53,3,1,0,0,0,1,0,0,1
1575283323,1870,2019,12,2,10,42,3,3,1,0,0,0,1,0,0,1
1575381334,800,2019,12,3,13,55,34,2,1,0,0,0,0,0,0,1
1575383574,1040,2019,12,3,14,32,54,2,1,0,0,0,0,0,0,1
1575393644,640,2019,12,3,17,20,44,3,1,0,0,0,1,0,0,1
1575406694,1190,2019,12,3,20,58,14,2,1,0,0,0,1,0,0,0
1575411094,1700,2019,12,3,22,11,34,3,1,0,0,0,1,0,0,1
1575447504,1470,2019,12,4,8,18,24,2,1,0,0,0,0,0,0,1
1575469704,840,2019,12,4,14,28,24,3,1,0,0,0,1,0,0,1
1575495874,960,2019,12,4,21,44,34,2,1,0,0,0,0,0,0,1
1575504984,2360,2019,12,5,0,16,24,3,1,0,0,0,1,0,0,1
1575517364,3520,2019,12,5,3,42,44,3,1,0,0,0,1,0,0,1
1575555834,960,2019,12,5,14,23,54,2,1,0,0,0,0,0,0,1
1575559944,1280,2019,12,5,15,32,24,3,1,0,0,0,1,0,0,1
1575580764,2690,2019,12,5,21,19,24,4,1,0,0,0,1,0,0,1
1575584354,1690,2019,12,5,22,19,14,3,1,0,0,0,1,0,0,1
1575595533,1390,2019,12,6,1,25,33,3,1,0,0,0,1,0,0,1
1575601023,7010,2019,12,6,2,57,3,3,1,0,0,0,1,0,0,1
1575614503,6330,2019,12,6,6,41,43,3,1,0,0,0,1,0,0,1
1575621853,1200,2019,12,6,8,44,13,3,1,0,0,0,1,0,0,1
1575624493,4460,2019,12,6,9,28,13,3,1,0,0,0,1,0,0,1
1575649553,3720,2019,12,6,16,25,53,3,1,0,0,0,1,0,0,1
1575656323,2110,2019,12,6,18,18,43,3,1,0,0,0,1,0,0,1
1575659503,760,2019,12,6,19,11,43,3,1,0,0,0,1,0,0,1
1575663633,1220,2019,12,6,20,20,33,3,1,0,0,0,1,0,0,1
1575669943,3150,2019,12,6,22,5,43,2,1,0,0,0,0,0,0,1
1575674863,1140,2019,12,6,23,27,43,5,1,0,0,0,1,1,1,1
1575678293,1140,2019,12,7,0,24,53,3,1,0,0,0,1,0,0,1
1575681353,950,2019,12,7,1,15,53,2,1,0,0,0,0,0,0,1
1575683143,860,2019,12,7,1,45,43,2,1,0,0,0,0,0,0,1
1575695433,2350,2019,12,7,5,10,33,4,1,0,0,0,1,1,0,1
1575708483,1190,2019,12,7,8,48,3,3,1,0,0,0,1,0,0,1
1575711213,660,2019,12,7,9,33,33,3,1,0,0,0,1,0,0,1
1575717593,740,2019,12,7,11,19,53,2,1,0,0,0,0,0,0,1
1575720213,5050,2019,12,7,12,3,33,3,1,0,0,0,1,0,0,1
1575728113,780,2019,12,7,14,15,13,3,1,0,0,0,1,0,0,1
1575729743,1200,2019,12,7,14,42,23,3,1,0,0,0,1,0,0,1
1575736853,1050,2019,12,7,16,40,53,3,1,0,0,0,1,0,0,1
1575749363,970,2019,12,7,20,9,23,3,1,0,0,0,1,0,0,1
